timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1476260258012,20,Request - Load composite key entities,200,,Composite key entities 2-15,text,true,,617,20,60,http://localhost:8080/composite-key-entities/N/2879,20,0,0
1476260258012,21,Request - Load composite key entities,200,,Composite key entities 2-9,text,true,,617,20,60,http://localhost:8080/composite-key-entities/W/1352,21,0,0
1476260258014,20,Request - Load composite key entities,200,,Composite key entities 2-10,text,true,,617,20,60,http://localhost:8080/composite-key-entities/H/3798,20,0,0
1476260258016,20,Request - Load composite key entities,200,,Composite key entities 2-11,text,true,,615,20,60,http://localhost:8080/composite-key-entities/V/219,20,0,0
1476260258016,20,Request - Load composite key entities,200,,Composite key entities 2-3,text,true,,617,20,60,http://localhost:8080/composite-key-entities/Y/4206,20,0,0
1476260258034,5,Request - Load composite key entities,200,,Composite key entities 2-10,text,true,,617,20,60,http://localhost:8080/composite-key-entities/E/7144,5,0,0
1476260258008,33,Request - Load composite key entities,200,,Composite key entities 2-20,text,true,,617,20,60,http://localhost:8080/composite-key-entities/U/2524,33,0,0
1476260258006,35,Request - Load composite key entities,200,,Composite key entities 2-7,text,true,,615,20,60,http://localhost:8080/composite-key-entities/V/816,35,0,0
1476260258024,20,Request - Load composite key entities,200,,Composite key entities 2-8,text,true,,617,20,60,http://localhost:8080/composite-key-entities/W/4316,20,0,0
1476260258012,32,Request - Load composite key entities,200,,Composite key entities 2-18,text,true,,617,20,60,http://localhost:8080/composite-key-entities/D/2435,32,0,0
1476260258012,32,Request - Load composite key entities,200,,Composite key entities 2-6,text,true,,617,20,60,http://localhost:8080/composite-key-entities/G/5220,32,0,0
1476260258024,20,Request - Load composite key entities,200,,Composite key entities 2-13,text,true,,617,20,60,http://localhost:8080/composite-key-entities/T/6061,20,0,0
1476260258024,22,Request - Load composite key entities,200,,Composite key entities 2-17,text,true,,617,20,60,http://localhost:8080/composite-key-entities/Z/4429,22,0,0
1476260258026,20,Request - Load composite key entities,200,,Composite key entities 2-19,text,true,,617,20,60,http://localhost:8080/composite-key-entities/A/4391,20,0,0
1476260258014,32,Request - Load composite key entities,200,,Composite key entities 2-1,text,true,,617,20,60,http://localhost:8080/composite-key-entities/J/1590,32,0,0
1476260258028,18,Request - Load composite key entities,200,,Composite key entities 2-5,text,true,,617,20,60,http://localhost:8080/composite-key-entities/A/2201,18,0,0
1476260258026,20,Request - Load composite key entities,200,,Composite key entities 2-4,text,true,,617,20,60,http://localhost:8080/composite-key-entities/D/1774,20,0,0
1476260258031,17,Request - Load composite key entities,200,,Composite key entities 2-14,text,true,,617,20,60,http://localhost:8080/composite-key-entities/O/8805,17,0,0
1476260258032,17,Request - Load composite key entities,200,,Composite key entities 2-2,text,true,,615,20,60,http://localhost:8080/composite-key-entities/K/959,17,0,0
1476260258032,17,Request - Load composite key entities,200,,Composite key entities 2-15,text,true,,615,20,60,http://localhost:8080/composite-key-entities/S/248,17,0,0
1476260258033,24,Request - Load composite key entities,200,,Composite key entities 2-9,text,true,,617,20,60,http://localhost:8080/composite-key-entities/W/1700,24,0,0
1476260258008,50,Request - Load composite key entities,200,,Composite key entities 2-16,text,true,,617,20,60,http://localhost:8080/composite-key-entities/Y/7814,50,0,0
1476260258008,50,Request - Load composite key entities,200,,Composite key entities 2-12,text,true,,617,20,60,http://localhost:8080/composite-key-entities/I/5258,50,0,0
