timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1476260257997,17,Request - Load simple entities,200,,Simple entities 1-10,text,true,,589,20,60,http://localhost:8080/simple-entities/82316,17,0,0
1476260257995,19,Request - Load simple entities,200,,Simple entities 1-17,text,true,,589,20,60,http://localhost:8080/simple-entities/83311,19,0,0
1476260257999,17,Request - Load simple entities,200,,Simple entities 1-5,text,true,,589,20,60,http://localhost:8080/simple-entities/41558,17,0,0
1476260257999,17,Request - Load simple entities,200,,Simple entities 1-7,text,true,,589,20,60,http://localhost:8080/simple-entities/69011,17,0,0
1476260257999,17,Request - Load simple entities,200,,Simple entities 1-15,text,true,,589,20,60,http://localhost:8080/simple-entities/66503,17,0,0
1476260257997,19,Request - Load simple entities,200,,Simple entities 1-13,text,true,,589,20,60,http://localhost:8080/simple-entities/37178,19,0,0
1476260257998,18,Request - Load simple entities,200,,Simple entities 1-20,text,true,,589,20,60,http://localhost:8080/simple-entities/14413,18,0,0
1476260257997,19,Request - Load simple entities,200,,Simple entities 1-4,text,true,,589,20,60,http://localhost:8080/simple-entities/77880,19,0,0
1476260258014,4,Request - Load simple entities,200,,Simple entities 1-17,text,true,,589,20,60,http://localhost:8080/simple-entities/32569,4,0,0
1476260258001,17,Request - Load simple entities,200,,Simple entities 1-1,text,true,,589,20,60,http://localhost:8080/simple-entities/78632,17,0,0
1476260257999,20,Request - Load simple entities,200,,Simple entities 1-16,text,true,,589,20,60,http://localhost:8080/simple-entities/38775,20,0,0
1476260258001,19,Request - Load simple entities,200,,Simple entities 1-18,text,true,,589,20,60,http://localhost:8080/simple-entities/60277,18,0,0
1476260258001,20,Request - Load simple entities,200,,Simple entities 1-2,text,true,,589,20,60,http://localhost:8080/simple-entities/10410,19,0,0
1476260258020,6,Request - Load simple entities,200,,Simple entities 1-18,text,true,,589,20,60,http://localhost:8080/simple-entities/71722,6,0,0
1476260258018,8,Request - Load simple entities,200,,Simple entities 1-17,text,true,,589,20,60,http://localhost:8080/simple-entities/25049,8,0,0
1476260258018,8,Request - Load simple entities,200,,Simple entities 1-1,text,true,,589,20,60,http://localhost:8080/simple-entities/66734,8,0,0
1476260258019,7,Request - Load simple entities,200,,Simple entities 1-16,text,true,,589,20,60,http://localhost:8080/simple-entities/74480,7,0,0
1476260258010,18,Request - Load simple entities,200,,Simple entities 1-3,text,true,,589,20,60,http://localhost:8080/simple-entities/80125,18,0,0
1476260257997,33,Request - Load simple entities,200,,Simple entities 1-8,text,true,,589,20,60,http://localhost:8080/simple-entities/86020,33,0,0
1476260258010,20,Request - Load simple entities,200,,Simple entities 1-9,text,true,,589,20,60,http://localhost:8080/simple-entities/31511,20,0,0
1476260257997,35,Request - Load simple entities,200,,Simple entities 1-12,text,true,,589,20,60,http://localhost:8080/simple-entities/85872,35,0,0
1476260258028,5,Request - Load simple entities,200,,Simple entities 1-3,text,true,,589,20,60,http://localhost:8080/simple-entities/57361,5,0,0
1476260258012,21,Request - Load simple entities,200,,Simple entities 1-14,text,true,,589,20,60,http://localhost:8080/simple-entities/62183,21,0,0
1476260258012,21,Request - Load simple entities,200,,Simple entities 1-19,text,true,,589,20,60,http://localhost:8080/simple-entities/13776,21,0,0
1476260258030,4,Request - Load simple entities,200,,Simple entities 1-9,text,true,,589,20,60,http://localhost:8080/simple-entities/58936,4,0,0
1476260258014,20,Request - Load simple entities,200,,Simple entities 1-11,text,true,,589,20,60,http://localhost:8080/simple-entities/12521,20,0,0
1476260258030,4,Request - Load simple entities,200,,Simple entities 1-8,text,true,,589,20,60,http://localhost:8080/simple-entities/93886,4,0,0
1476260258016,20,Request - Load simple entities,200,,Simple entities 1-20,text,true,,589,20,60,http://localhost:8080/simple-entities/83204,20,0,0
1476260258016,20,Request - Load simple entities,200,,Simple entities 1-7,text,true,,586,20,60,http://localhost:8080/simple-entities/4344,20,0,0
1476260258016,20,Request - Load simple entities,200,,Simple entities 1-13,text,true,,589,20,60,http://localhost:8080/simple-entities/46980,20,0,0
1476260258016,20,Request - Load simple entities,200,,Simple entities 1-4,text,true,,589,20,60,http://localhost:8080/simple-entities/93489,20,0,0
1476260258021,18,Request - Load simple entities,200,,Simple entities 1-2,text,true,,589,20,60,http://localhost:8080/simple-entities/25295,18,0,0
1476260258034,5,Request - Load simple entities,200,,Simple entities 1-11,text,true,,589,20,60,http://localhost:8080/simple-entities/64881,5,0,0
1476260258034,5,Request - Load simple entities,200,,Simple entities 1-8,text,true,,589,20,60,http://localhost:8080/simple-entities/63872,5,0,0
1476260258026,16,Request - Load simple entities,200,,Simple entities 1-18,text,true,,589,20,60,http://localhost:8080/simple-entities/95625,16,0,0
1476260258026,18,Request - Load simple entities,200,,Simple entities 1-1,text,true,,589,20,60,http://localhost:8080/simple-entities/32931,18,0,0
1476260258039,5,Request - Load simple entities,200,,Simple entities 1-11,text,true,,589,20,60,http://localhost:8080/simple-entities/30249,5,0,0
1476260258014,32,Request - Load simple entities,200,,Simple entities 1-10,text,true,,586,20,60,http://localhost:8080/simple-entities/3782,32,0,0
1476260258016,32,Request - Load simple entities,200,,Simple entities 1-15,text,true,,589,20,60,http://localhost:8080/simple-entities/31467,32,0,0
1476260258014,34,Request - Load simple entities,200,,Simple entities 1-6,text,true,,589,20,60,http://localhost:8080/simple-entities/68728,34,0,0
1476260258016,33,Request - Load simple entities,200,,Simple entities 1-5,text,true,,589,20,60,http://localhost:8080/simple-entities/13769,33,0,0
1476260258034,20,Request - Load simple entities,200,,Simple entities 1-9,text,true,,589,20,60,http://localhost:8080/simple-entities/32319,20,0,0
1476260258033,21,Request - Load simple entities,200,,Simple entities 1-14,text,true,,589,20,60,http://localhost:8080/simple-entities/47462,21,0,0
1476260258032,22,Request - Load simple entities,200,,Simple entities 1-12,text,true,,589,20,60,http://localhost:8080/simple-entities/22611,22,0,0
1476260258033,22,Request - Load simple entities,200,,Simple entities 1-19,text,true,,589,20,60,http://localhost:8080/simple-entities/35698,22,0,0
1476260258033,22,Request - Load simple entities,200,,Simple entities 1-3,text,true,,589,20,60,http://localhost:8080/simple-entities/89198,22,0,0
1476260258036,22,Request - Load simple entities,200,,Simple entities 1-20,text,true,,589,20,60,http://localhost:8080/simple-entities/95079,22,0,0
1476260258036,24,Request - Load simple entities,200,,Simple entities 1-13,text,true,,589,20,60,http://localhost:8080/simple-entities/43774,24,0,0
1476260258036,25,Request - Load simple entities,200,,Simple entities 1-4,text,true,,589,20,60,http://localhost:8080/simple-entities/58784,25,0,0
1476260258026,36,Request - Load simple entities,200,,Simple entities 1-17,text,true,,589,20,60,http://localhost:8080/simple-entities/11248,36,0,0
1476260258036,26,Request - Load simple entities,200,,Simple entities 1-7,text,true,,589,20,60,http://localhost:8080/simple-entities/33641,24,0,0
1476260258026,36,Request - Load simple entities,200,,Simple entities 1-16,text,true,,589,20,60,http://localhost:8080/simple-entities/85244,36,0,0
1476260258060,4,Request - Load simple entities,200,,Simple entities 1-13,text,true,,589,20,60,http://localhost:8080/simple-entities/69636,4,0,0
1476260258039,25,Request - Load simple entities,200,,Simple entities 1-8,text,true,,589,20,60,http://localhost:8080/simple-entities/10391,25,0,0
1476260258058,6,Request - Load simple entities,200,,Simple entities 1-20,text,true,,589,20,60,http://localhost:8080/simple-entities/88429,6,0,0
1476260258039,25,Request - Load simple entities,200,,Simple entities 1-2,text,true,,589,20,60,http://localhost:8080/simple-entities/29739,25,0,0
1476260258044,22,Request - Load simple entities,200,,Simple entities 1-1,text,true,,589,20,60,http://localhost:8080/simple-entities/94482,22,0,0
1476260258044,23,Request - Load simple entities,200,,Simple entities 1-11,text,true,,589,20,60,http://localhost:8080/simple-entities/79235,23,0,0
1476260258046,22,Request - Load simple entities,200,,Simple entities 1-10,text,true,,586,20,60,http://localhost:8080/simple-entities/3129,22,0,0
1476260258066,4,Request - Load simple entities,200,,Simple entities 1-1,text,true,,589,20,60,http://localhost:8080/simple-entities/55433,4,0,0
1476260258054,18,Request - Load simple entities,200,,Simple entities 1-12,text,true,,589,20,60,http://localhost:8080/simple-entities/23636,18,0,0
1476260258054,18,Request - Load simple entities,200,,Simple entities 1-9,text,true,,589,20,60,http://localhost:8080/simple-entities/63843,18,0,0
1476260258049,23,Request - Load simple entities,200,,Simple entities 1-6,text,true,,589,20,60,http://localhost:8080/simple-entities/29269,23,0,0
1476260258068,4,Request - Load simple entities,200,,Simple entities 1-10,text,true,,589,20,60,http://localhost:8080/simple-entities/64791,4,0,0
1476260258055,17,Request - Load simple entities,200,,Simple entities 1-3,text,true,,589,20,60,http://localhost:8080/simple-entities/94215,17,0,0
1476260258055,18,Request - Load simple entities,200,,Simple entities 1-19,text,true,,589,20,60,http://localhost:8080/simple-entities/45767,18,0,0
1476260258062,13,Request - Load simple entities,200,,Simple entities 1-7,text,true,,589,20,60,http://localhost:8080/simple-entities/83589,13,0,0
1476260258061,17,Request - Load simple entities,200,,Simple entities 1-4,text,true,,589,20,60,http://localhost:8080/simple-entities/76452,15,0,0
1476260258062,16,Request - Load simple entities,200,,Simple entities 1-16,text,true,,589,20,60,http://localhost:8080/simple-entities/27219,16,0,0
1476260258042,36,Request - Load simple entities,200,,Simple entities 1-18,text,true,,586,20,60,http://localhost:8080/simple-entities/8342,36,0,0
1476260258062,16,Request - Load simple entities,200,,Simple entities 1-17,text,true,,589,20,60,http://localhost:8080/simple-entities/15645,16,0,0
1476260258064,17,Request - Load simple entities,200,,Simple entities 1-8,text,true,,589,20,60,http://localhost:8080/simple-entities/58197,17,0,0
1476260258064,17,Request - Load simple entities,200,,Simple entities 1-20,text,true,,589,20,60,http://localhost:8080/simple-entities/54717,17,0,0
1476260258049,33,Request - Load simple entities,200,,Simple entities 1-15,text,true,,589,20,60,http://localhost:8080/simple-entities/50344,33,0,0
1476260258049,33,Request - Load simple entities,200,,Simple entities 1-5,text,true,,589,20,60,http://localhost:8080/simple-entities/62136,33,0,0
1476260258067,15,Request - Load simple entities,200,,Simple entities 1-11,text,true,,589,20,60,http://localhost:8080/simple-entities/60760,15,0,0
1476260258064,19,Request - Load simple entities,200,,Simple entities 1-13,text,true,,589,20,60,http://localhost:8080/simple-entities/85515,19,0,0
1476260258064,19,Request - Load simple entities,200,,Simple entities 1-2,text,true,,589,20,60,http://localhost:8080/simple-entities/47941,19,0,0
1476260258082,7,Request - Load simple entities,200,,Simple entities 1-11,text,true,,589,20,60,http://localhost:8080/simple-entities/59503,7,0,0
1476260258054,39,Request - Load simple entities,200,,Simple entities 1-14,text,true,,589,20,60,http://localhost:8080/simple-entities/74844,39,0,0
1476260258082,11,Request - Load simple entities,200,,Simple entities 1-5,text,true,,589,20,60,http://localhost:8080/simple-entities/79035,11,0,0
1476260258072,23,Request - Load simple entities,200,,Simple entities 1-6,text,true,,589,20,60,http://localhost:8080/simple-entities/94195,23,0,0
1476260258072,23,Request - Load simple entities,200,,Simple entities 1-9,text,true,,589,20,60,http://localhost:8080/simple-entities/87832,23,0,0
1476260258073,22,Request - Load simple entities,200,,Simple entities 1-3,text,true,,589,20,60,http://localhost:8080/simple-entities/33351,22,0,0
1476260258072,23,Request - Load simple entities,200,,Simple entities 1-12,text,true,,589,20,60,http://localhost:8080/simple-entities/81056,23,0,0
1476260258070,25,Request - Load simple entities,200,,Simple entities 1-1,text,true,,589,20,60,http://localhost:8080/simple-entities/83334,25,0,0
1476260258072,23,Request - Load simple entities,200,,Simple entities 1-10,text,true,,589,20,60,http://localhost:8080/simple-entities/98839,23,0,0
1476260258073,25,Request - Load simple entities,200,,Simple entities 1-19,text,true,,589,20,60,http://localhost:8080/simple-entities/22968,25,0,0
1476260258075,24,Request - Load simple entities,200,,Simple entities 1-7,text,true,,589,20,60,http://localhost:8080/simple-entities/61328,24,0,0
1476260258078,22,Request - Load simple entities,200,,Simple entities 1-16,text,true,,589,20,60,http://localhost:8080/simple-entities/87319,22,0,0
1476260258078,22,Request - Load simple entities,200,,Simple entities 1-18,text,true,,589,20,60,http://localhost:8080/simple-entities/12814,22,0,0
1476260258078,23,Request - Load simple entities,200,,Simple entities 1-4,text,true,,589,20,60,http://localhost:8080/simple-entities/77195,23,0,0
